name,mark,year,mileage,engine_power,fuel,consumption,ecology,gearbox,country,engine_size,accidents,exterior,interior,price
ford focus se hatchback,ford,2014,120334.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,5303.7
kia soul + automatic,kia,2019,51391.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,10590.58
mercedes-benz s-class s 550 sedan rwd,mercedes,2011,124563.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,19435.1
kia optima lx,kia,2019,66907.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,11383.92
kia optima lx automatic,kia,2020,24887.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,13272.53
nissan sentra sv cvt,nissan,2019,46185.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,12829.82
ford fusion hybrid se fwd,ford,2019,58192.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,14166.81
nissan sentra s cvt,nissan,2019,67739.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,10614.49
dodge grand caravan sxt,dodge,2019,61078.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,16179.39
ford fusion hybrid se fwd,ford,2019,41999.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , unknown ,13317.69
chevrolet volt hatch,chevrolet,2013,205281.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,6180.27
chevrolet silverado 1500 lt with 1lt crew cab short box 2wd,chevrolet,2014,305769.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,12391.54
hyundai elantra se 2.0l sedan automatic (alt),hyundai,2017,131733.0,2.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,2.0,black , gray ,7787.32
nissan sentra sv cvt,nissan,2019,41854.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,10860.63
ford fusion hybrid se fwd,ford,2019,43747.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,13985.3
nissan rogue select s fwd,nissan,2015,175396.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,6275.9
ford fusion hybrid se fwd,ford,2019,45462.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , gray ,13276.96
hyundai tucson se fwd,hyundai,2017,168024.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , gray ,8843.63
nissan altima sl fwd,nissan,2019,59256.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,15140.78
nissan sentra sv cvt,nissan,2019,49840.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,12368.51
ford fusion hybrid se fwd,ford,2019,82263.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,13652.38
toyota corolla le cvt,toyota,2017,33796.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,silver , gray ,9737.03
dodge avenger se fwd,dodge,2012,185845.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,gray , black ,4422.7
dodge grand caravan sxt,dodge,2019,40906.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,14777.76
nissan nv200 sv,nissan,2015,238946.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,6091.73
nissan altima 2.5 s sedan cvt,nissan,2012,236477.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,black , gray ,4691.87
dodge grand caravan sxt,dodge,2019,79674.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,14165.93
ford fusion titanium awd,ford,2019,51034.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , brown ,15933.24
ford fusion hybrid titanium fwd,ford,2019,18921.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,silver , black ,16818.66
nissan rogue sv fwd,nissan,2019,57569.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,14428.01
dodge journey gt awd,dodge,2019,51718.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,17378.25
nissan sentra s cvt,nissan,2019,53852.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,9953.96
ford fiesta se hatchback,ford,2019,46196.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,7922.79
chevrolet impala lt with 1lt,chevrolet,2019,41399.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,15936.78
honda pilot touring with navigation/rear entertainment system 4wd,honda,2012,399732.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,6193.55
scion xd base automatic,scion,2008,157960.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,blue , gray ,4868.96
toyota corolla le cvt,toyota,2020,34781.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,14427.13
toyota camry se automatic,toyota,2019,65592.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,16545.95
nissan versa sv cvt,nissan,2018,64290.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,7598.72
honda civic lx sedan cvt,honda,2017,80831.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , beige ,13728.53
nissan rogue s fwd,nissan,2016,176527.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,red , beige ,7517.27
kia optima lx,kia,2019,39794.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,13936.6
infiniti qx80 luxe awd,infiniti,2019,52072.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,36231.63
toyota corolla le cvt,toyota,2020,48782.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , unknown ,15041.62
nissan sentra sv cvt,nissan,2017,31451.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,9738.8
ford fusion hybrid se fwd,ford,2019,45728.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , unknown ,14144.68
ford fusion hybrid se fwd,ford,2019,47386.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,14166.81
buick century custom,buick,2003,241178.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,1770.85
honda accord lx sedan cvt,honda,2017,34121.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , gray ,13279.62
nissan versa sv sedan cvt,nissan,2019,49949.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,10353.28
chevrolet malibu lt,chevrolet,2020,15635.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,17697.89
ford fusion hybrid se fwd,ford,2019,47767.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , unknown ,14135.82
toyota corolla le cvt,toyota,2020,10134.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,16281.21
chevrolet malibu lt with 1lt,chevrolet,2019,31183.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,15052.24
nissan sentra sv cvt,nissan,2019,58797.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,11499.91
nissan altima sl fwd,nissan,2019,48599.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,16957.68
infiniti qx80 luxe awd,infiniti,2019,52984.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,36196.21
ford focus se hatchback,ford,2014,163241.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,black , unknown ,5755.27
bmw 3 series 330i sedan rwd,bmw,2017,81291.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , unknown ,16291.84
ford fusion se fwd,ford,2017,80899.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,silver , black ,10624.23
nissan sentra sv cvt,nissan,2017,83359.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,gray , black ,8849.83
toyota corolla le cvt,toyota,2017,96670.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,black , black ,10103.59
dodge grand caravan sxt,dodge,2019,37313.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , black ,16818.66
toyota rav4 hybrid le awd,toyota,2019,3225.0,2.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,2.0,white , black ,18505.4
bentley continental supersports convertible,bentley,2012,33796.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,79683.9
nissan altima 2.5 sv,nissan,2016,221499.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , unknown ,6639.81
nissan altima sl fwd,nissan,2019,48881.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,16815.12
bentley flying spur w12 sedan,bentley,2008,101389.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , unknown ,34088.9
ford fusion titanium awd,ford,2019,56359.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,18162.74
lexus rx rx 350 awd,lexus,2008,253082.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , unknown ,7515.49
ford ecosport titanium 4wd,ford,2019,35068.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , unknown ,13192.85
ford fusion hybrid se fwd,ford,2019,35042.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,14782.19
kia optima lx i4 automatic,kia,2008,182459.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,silver , unknown ,3537.28
subaru forester 2.5i premium cvt (pzev),subaru,2015,96994.0,2.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,2.0,blue , gray ,9735.26
hyundai elantra se 2.0l sedan automatic (ulsan),hyundai,2017,71485.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , beige ,11501.68
mercedes-benz slc slc 300,mercedes,2018,58250.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,26381.26
nissan sentra sv cvt,nissan,2019,50941.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,12746.59
nissan versa s plus sedan cvt,nissan,2019,99689.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,7083.41
honda civic lx sedan cvt,honda,2017,36218.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,gray , black ,10757.92
ford f-150 xlt supercrew 5.5' box 4wd,ford,2019,34400.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , unknown ,32756.33
mercedes-benz c-class c 300 with sport package sedan rwd,mercedes,2017,15429.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,20360.37
chevrolet malibu lt,chevrolet,2020,11520.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,17697.89
honda civic lx sedan cvt,honda,2017,52140.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,11320.17
mercedes-benz gle gle 350 4matic suv,mercedes,2017,48642.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,30987.25
nissan pathfinder sv fwd,nissan,2019,57642.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,19479.37
"ram 1500 classic big horn crew cab 6'4"" box 2wd",ram,2019,27512.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,23897.64
dodge journey gt awd,dodge,2019,59626.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , black ,17707.63
hyundai elantra se 2.0l sedan automatic (ulsan),hyundai,2017,71485.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , beige ,11501.68
chevrolet express passenger 3500 lt lwb,chevrolet,2019,50722.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,17752.79
nissan rogue sv fwd,nissan,2019,45945.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,15040.73
nissan rogue sv fwd,nissan,2019,57835.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,blue , black ,15849.12
ford fusion hybrid se fwd,ford,2019,52645.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,blue , black ,12797.06
chevrolet silverado 1500 lt with 1lt crew cab short box 2wd,chevrolet,2014,205370.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , brown ,15936.78
kia soul + automatic,kia,2019,26639.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , black ,13082.17
toyota 4runner sr5 4wd,toyota,2019,41450.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,27522.58
nissan rogue sv fwd,nissan,2019,57652.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,blue , black ,15318.75
nissan frontier sl crew cab 4wd automatic,nissan,2019,50348.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,21245.79
chevrolet express passenger 3500 lt lwb,chevrolet,2019,29858.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,21073.14
nissan altima 2.5 s,nissan,2015,168482.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , black ,7039.14
nissan sentra sv cvt,nissan,2019,60096.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,11134.23
toyota camry le automatic,toyota,2019,63751.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,14589.16
honda accord se sedan i4 automatic,honda,2012,129253.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,7964.41
toyota corolla le cvt,toyota,2020,21296.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,unknown , unknown ,13724.1
nissan sentra 2.0 s cvt,nissan,2011,159246.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , black ,4249.16
nissan rogue sv fwd,nissan,2019,47637.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,15863.29
hyundai elantra sel 2.0l automatic,hyundai,2019,64507.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , gray ,11313.09
ford fusion hybrid se fwd,ford,2019,112059.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,12789.09
honda civic lx sedan automatic,honda,2013,165960.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,black , black ,7924.56
mitsubishi outlander sport se 2.0 fwd cvt,mitsubishi,2019,47936.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,red , black ,11854.08
nissan rogue sv fwd,nissan,2019,64837.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,14867.19
dodge grand caravan sxt,dodge,2019,67729.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , black ,15842.04
nissan sentra sv cvt,nissan,2019,47994.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,10181.51
dodge grand caravan sxt,dodge,2019,55593.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,15756.15
dodge journey gt awd,dodge,2019,42532.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,silver , black ,18593.06
hyundai elantra se 2.0l sedan automatic (alt),hyundai,2017,144991.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,tan , beige ,7078.98
gmc terrain slt awd,gmc,2020,48116.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,20716.31
nissan altima 2.5 sv,nissan,2016,221499.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , unknown ,6639.81
hyundai sonata gls 2.4l (alt),hyundai,2013,213768.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , gray ,5308.13
hyundai elantra sel 2.0l automatic,hyundai,2019,61697.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , gray ,11500.8
dodge grand caravan sxt,dodge,2019,61699.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,14609.53
honda civic lx sedan cvt,honda,2017,68489.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,12395.08
honda accord lx sedan cvt,honda,2017,34771.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , beige ,13192.85
kia optima lx automatic,kia,2020,238.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,gray , black ,13280.5
chevrolet camaro lt with 1lt convertible,chevrolet,2019,34926.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,black , black ,18149.46
toyota corolla s automatic,toyota,2010,214283.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,5310.78
toyota corolla le cvt,toyota,2020,16657.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,14162.39
hyundai elantra se 2.0l sedan automatic,hyundai,2017,144463.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,gray , gray ,7880.29
nissan sentra sv cvt,nissan,2017,133635.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,8854.26
infiniti qx60 3.5 awd,infiniti,2017,40364.0,1.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,1.0,silver , gray ,19478.48
nissan rogue sv fwd,nissan,2019,56250.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,14157.96
nissan sentra sv cvt,nissan,2017,80549.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , gray ,9292.54
dodge journey gt awd,dodge,2019,48771.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,15913.76
kia soul + automatic,kia,2016,128851.0,2.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,2.0,black , black ,7521.69
dodge grand caravan sxt,dodge,2019,73378.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,14995.57
chevrolet malibu lt,chevrolet,2020,22378.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,black , black ,18065.34
nissan rogue sv fwd,nissan,2019,53564.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,13722.33
dodge grand caravan sxt,dodge,2019,57775.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,14868.07
"ram 1500 classic big horn crew cab 6'4"" box 2wd",ram,2019,45816.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,silver , black ,22965.29
nissan sentra s cvt,nissan,2018,65322.0,0.0,unknown,6.65,162.9596214511041,unknown,United States,0.0,0.0,white , black ,7967.06
